payment_id,subscription_id,customer_id,plan_id,billing_cycle,payment_date,gross_amount,discount_pct,discount_amount,net_amount,status,failure_reason,retry_count,recovered
PAY0008332,S001173,C01173,P_BUS_M,Monthly,2024-05-05,99,0.0,0.0,99.0,Success,,0,0
PAY0008333,S001173,C01173,P_BUS_M,Monthly,2024-06-04,99,0.15,14.85,84.15,Success,,0,0
PAY0008334,S001173,C01173,P_BUS_M,Monthly,2024-07-04,99,0.0,0.0,99.0,Success,,0,0
PAY0008335,S001173,C01173,P_BUS_M,Monthly,2024-08-03,99,0.0,0.0,99.0,Success,,0,0
PAY0008336,S001173,C01173,P_BUS_M,Monthly,2024-09-02,99,0.0,0.0,99.0,Success,,0,0
PAY0008337,S001174,C01174,P_BUS_M,Monthly,2024-10-10,99,0.15,14.85,84.15,Success,,0,0
PAY0008338,S001174,C01174,P_BUS_M,Monthly,2024-11-09,99,0.0,0.0,99.0,Failed,Card Expired,2,1
PAY0008339,S001174,C01174,P_BUS_M,Monthly,2024-12-09,99,0.0,0.0,99.0,Failed,Insufficient Funds,0,1
PAY0008340,S001175,C01175,P_BUS_A,Annual,2023-04-13,984,0.0,0.0,984.0,Success,,0,0
PAY0008341,S001175,C01175,P_BUS_A,Annual,2024-04-12,984,0.25,246.0,738.0,Success,,0,0
PAY0008342,S001176,C01176,P_BASIC_M,Monthly,2024-03-30,19,0.25,4.75,14.25,Failed,Card Declined,0,0
PAY0008343,S001176,C01176,P_BASIC_M,Monthly,2024-04-29,19,0.0,0.0,19.0,Success,,0,0
PAY0008344,S001176,C01176,P_BASIC_M,Monthly,2024-05-29,19,0.2,3.8,15.2,Success,,0,0
PAY0008345,S001176,C01176,P_BASIC_M,Monthly,2024-06-28,19,0.3,5.7,13.3,Success,,0,0
PAY0008346,S001176,C01176,P_BASIC_M,Monthly,2024-07-28,19,0.0,0.0,19.0,Success,,0,0
PAY0008347,S001176,C01176,P_BASIC_M,Monthly,2024-08-27,19,0.0,0.0,19.0,Success,,0,0
PAY0008348,S001176,C01176,P_BASIC_M,Monthly,2024-09-26,19,0.0,0.0,19.0,Failed,Card Expired,0,0
PAY0008349,S001176,C01176,P_BASIC_M,Monthly,2024-10-26,19,0.0,0.0,19.0,Success,,0,0
PAY0008350,S001176,C01176,P_BASIC_M,Monthly,2024-11-25,19,0.0,0.0,19.0,Success,,0,0
PAY0008351,S001176,C01176,P_BASIC_M,Monthly,2024-12-25,19,0.1,1.9,17.1,Success,,0,0
PAY0008352,S001177,C01177,P_BUS_A,Annual,2023-06-20,984,0.15,147.6,836.4,Success,,0,0
PAY0008353,S001177,C01177,P_BUS_A,Annual,2024-06-19,984,0.0,0.0,984.0,Success,,0,0
PAY0008354,S001178,C01178,P_BUS_M,Monthly,2023-11-03,99,0.0,0.0,99.0,Success,,0,0
PAY0008355,S001178,C01178,P_BUS_M,Monthly,2023-12-03,99,0.25,24.75,74.25,Success,,0,0
PAY0008356,S001178,C01178,P_BUS_M,Monthly,2024-01-02,99,0.0,0.0,99.0,Failed,Insufficient Funds,0,1
PAY0008357,S001178,C01178,P_BUS_M,Monthly,2024-02-01,99,0.0,0.0,99.0,Failed,Processing Error,3,1
PAY0008358,S001178,C01178,P_BUS_M,Monthly,2024-03-02,99,0.0,0.0,99.0,Failed,Processing Error,1,0
PAY0008359,S001178,C01178,P_BUS_M,Monthly,2024-04-01,99,0.0,0.0,99.0,Failed,Card Expired,1,0
PAY0008360,S001178,C01178,P_BUS_M,Monthly,2024-05-01,99,0.0,0.0,99.0,Failed,Invalid Card Details,2,1
PAY0008361,S001178,C01178,P_BUS_M,Monthly,2024-05-31,99,0.0,0.0,99.0,Failed,Card Expired,2,1
PAY0008362,S001178,C01178,P_BUS_M,Monthly,2024-06-30,99,0.0,0.0,99.0,Success,,0,0
PAY0008363,S001178,C01178,P_BUS_M,Monthly,2024-07-30,99,0.0,0.0,99.0,Failed,Card Declined,1,1
PAY0008364,S001178,C01178,P_BUS_M,Monthly,2024-08-29,99,0.0,0.0,99.0,Success,,0,0
PAY0008365,S001178,C01178,P_BUS_M,Monthly,2024-09-28,99,0.0,0.0,99.0,Success,,0,0
PAY0008366,S001178,C01178,P_BUS_M,Monthly,2024-10-28,99,0.0,0.0,99.0,Failed,Insufficient Funds,1,0
PAY0008367,S001179,C01179,P_BASIC_M,Monthly,2023-01-30,19,0.1,1.9,17.1,Success,,0,0
PAY0008368,S001179,C01179,P_BASIC_M,Monthly,2023-03-01,19,0.0,0.0,19.0,Success,,0,0
PAY0008369,S001179,C01179,P_BASIC_M,Monthly,2023-03-31,19,0.0,0.0,19.0,Success,,0,0
PAY0008370,S001179,C01179,P_BASIC_M,Monthly,2023-04-30,19,0.0,0.0,19.0,Success,,0,0
PAY0008371,S001179,C01179,P_BASIC_M,Monthly,2023-05-30,19,0.0,0.0,19.0,Success,,0,0
PAY0008372,S001179,C01179,P_BASIC_M,Monthly,2023-06-29,19,0.2,3.8,15.2,Success,,0,0
PAY0008373,S001179,C01179,P_BASIC_M,Monthly,2023-07-29,19,0.0,0.0,19.0,Success,,0,0
PAY0008374,S001179,C01179,P_BASIC_M,Monthly,2023-08-28,19,0.0,0.0,19.0,Success,,0,0
PAY0008375,S001179,C01179,P_BASIC_M,Monthly,2023-09-27,19,0.0,0.0,19.0,Success,,0,0
PAY0008376,S001179,C01179,P_BASIC_M,Monthly,2023-10-27,19,0.0,0.0,19.0,Success,,0,0
PAY0008377,S001179,C01179,P_BASIC_M,Monthly,2023-11-26,19,0.0,0.0,19.0,Success,,0,0
PAY0008378,S001179,C01179,P_BASIC_M,Monthly,2023-12-26,19,0.0,0.0,19.0,Success,,0,0
PAY0008379,S001179,C01179,P_BASIC_M,Monthly,2024-01-25,19,0.0,0.0,19.0,Success,,0,0
PAY0008380,S001179,C01179,P_BASIC_M,Monthly,2024-02-24,19,0.1,1.9,17.1,Success,,0,0
PAY0008381,S001179,C01179,P_BASIC_M,Monthly,2024-03-25,19,0.0,0.0,19.0,Success,,0,0
PAY0008382,S001179,C01179,P_BASIC_M,Monthly,2024-04-24,19,0.0,0.0,19.0,Success,,0,0
PAY0008383,S001179,C01179,P_BASIC_M,Monthly,2024-05-24,19,0.0,0.0,19.0,Success,,0,0
PAY0008384,S001179,C01179,P_BASIC_M,Monthly,2024-06-23,19,0.15,2.85,16.15,Success,,0,0
PAY0008385,S001179,C01179,P_BASIC_M,Monthly,2024-07-23,19,0.1,1.9,17.1,Success,,0,0
PAY0008386,S001179,C01179,P_BASIC_M,Monthly,2024-08-22,19,0.0,0.0,19.0,Success,,0,0
PAY0008387,S001179,C01179,P_BASIC_M,Monthly,2024-09-21,19,0.0,0.0,19.0,Failed,Card Expired,1,1
PAY0008388,S001179,C01179,P_BASIC_M,Monthly,2024-10-21,19,0.0,0.0,19.0,Success,,0,0
PAY0008389,S001179,C01179,P_BASIC_M,Monthly,2024-11-20,19,0.1,1.9,17.1,Success,,0,0
PAY0008390,S001179,C01179,P_BASIC_M,Monthly,2024-12-20,19,0.0,0.0,19.0,Success,,0,0
PAY0008391,S001180,C01180,P_BASIC_M,Monthly,2023-02-17,19,0.0,0.0,19.0,Failed,Card Expired,1,1
PAY0008392,S001180,C01180,P_BASIC_M,Monthly,2023-03-19,19,0.1,1.9,17.1,Success,,0,0
PAY0008393,S001180,C01180,P_BASIC_M,Monthly,2023-04-18,19,0.0,0.0,19.0,Success,,0,0
PAY0008394,S001180,C01180,P_BASIC_M,Monthly,2023-05-18,19,0.0,0.0,19.0,Success,,0,0
PAY0008395,S001180,C01180,P_BASIC_M,Monthly,2023-06-17,19,0.0,0.0,19.0,Success,,0,0
PAY0008396,S001180,C01180,P_BASIC_M,Monthly,2023-07-17,19,0.0,0.0,19.0,Success,,0,0
PAY0008397,S001180,C01180,P_BASIC_M,Monthly,2023-08-16,19,0.0,0.0,19.0,Success,,0,0
PAY0008398,S001180,C01180,P_BASIC_M,Monthly,2023-09-15,19,0.0,0.0,19.0,Success,,0,0
PAY0008399,S001180,C01180,P_BASIC_M,Monthly,2023-10-15,19,0.0,0.0,19.0,Success,,0,0
PAY0008400,S001180,C01180,P_BASIC_M,Monthly,2023-11-14,19,0.0,0.0,19.0,Success,,0,0
PAY0008401,S001180,C01180,P_BASIC_M,Monthly,2023-12-14,19,0.0,0.0,19.0,Success,,0,0
PAY0008402,S001180,C01180,P_BASIC_M,Monthly,2024-01-13,19,0.0,0.0,19.0,Success,,0,0
PAY0008403,S001180,C01180,P_BASIC_M,Monthly,2024-02-12,19,0.0,0.0,19.0,Success,,0,0
PAY0008404,S001180,C01180,P_BASIC_M,Monthly,2024-03-13,19,0.0,0.0,19.0,Success,,0,0
PAY0008405,S001180,C01180,P_BASIC_M,Monthly,2024-04-12,19,0.0,0.0,19.0,Success,,0,0
PAY0008406,S001180,C01180,P_BASIC_M,Monthly,2024-05-12,19,0.0,0.0,19.0,Success,,0,0
PAY0008407,S001180,C01180,P_BASIC_M,Monthly,2024-06-11,19,0.15,2.85,16.15,Success,,0,0
PAY0008408,S001180,C01180,P_BASIC_M,Monthly,2024-07-11,19,0.1,1.9,17.1,Success,,0,0
PAY0008409,S001180,C01180,P_BASIC_M,Monthly,2024-08-10,19,0.0,0.0,19.0,Success,,0,0
PAY0008410,S001180,C01180,P_BASIC_M,Monthly,2024-09-09,19,0.15,2.85,16.15,Success,,0,0
PAY0008411,S001180,C01180,P_BASIC_M,Monthly,2024-10-09,19,0.0,0.0,19.0,Success,,0,0
PAY0008412,S001180,C01180,P_BASIC_M,Monthly,2024-11-08,19,0.0,0.0,19.0,Success,,0,0
PAY0008413,S001180,C01180,P_BASIC_M,Monthly,2024-12-08,19,0.0,0.0,19.0,Success,,0,0
PAY0008414,S001181,C01181,P_BUS_M,Monthly,2023-11-29,99,0.0,0.0,99.0,Success,,0,0
PAY0008415,S001181,C01181,P_BUS_M,Monthly,2023-12-29,99,0.0,0.0,99.0,Success,,0,0
PAY0008416,S001181,C01181,P_BUS_M,Monthly,2024-01-28,99,0.0,0.0,99.0,Success,,0,0
PAY0008417,S001181,C01181,P_BUS_M,Monthly,2024-02-27,99,0.0,0.0,99.0,Success,,0,0
PAY0008418,S001181,C01181,P_BUS_M,Monthly,2024-03-28,99,0.0,0.0,99.0,Success,,0,0
PAY0008419,S001182,C01182,P_BASIC_M,Monthly,2023-02-27,19,0.0,0.0,19.0,Success,,0,0
PAY0008420,S001182,C01182,P_BASIC_M,Monthly,2023-03-29,19,0.0,0.0,19.0,Success,,0,0
PAY0008421,S001182,C01182,P_BASIC_M,Monthly,2023-04-28,19,0.0,0.0,19.0,Success,,0,0
PAY0008422,S001182,C01182,P_BASIC_M,Monthly,2023-05-28,19,0.0,0.0,19.0,Success,,0,0
PAY0008423,S001182,C01182,P_BASIC_M,Monthly,2023-06-27,19,0.0,0.0,19.0,Success,,0,0
PAY0008424,S001182,C01182,P_BASIC_M,Monthly,2023-07-27,19,0.0,0.0,19.0,Success,,0,0
PAY0008425,S001182,C01182,P_BASIC_M,Monthly,2023-08-26,19,0.2,3.8,15.2,Success,,0,0
PAY0008426,S001182,C01182,P_BASIC_M,Monthly,2023-09-25,19,0.0,0.0,19.0,Success,,0,0
PAY0008427,S001182,C01182,P_BASIC_M,Monthly,2023-10-25,19,0.0,0.0,19.0,Success,,0,0
PAY0008428,S001182,C01182,P_BASIC_M,Monthly,2023-11-24,19,0.0,0.0,19.0,Success,,0,0
PAY0008429,S001182,C01182,P_BASIC_M,Monthly,2023-12-24,19,0.0,0.0,19.0,Failed,Card Expired,2,1
PAY0008430,S001182,C01182,P_BASIC_M,Monthly,2024-01-23,19,0.1,1.9,17.1,Success,,0,0
PAY0008431,S001182,C01182,P_BASIC_M,Monthly,2024-02-22,19,0.0,0.0,19.0,Success,,0,0
PAY0008432,S001182,C01182,P_BASIC_M,Monthly,2024-03-23,19,0.1,1.9,17.1,Success,,0,0
PAY0008433,S001182,C01182,P_BASIC_M,Monthly,2024-04-22,19,0.15,2.85,16.15,Success,,0,0
PAY0008434,S001182,C01182,P_BASIC_M,Monthly,2024-05-22,19,0.0,0.0,19.0,Success,,0,0
PAY0008435,S001182,C01182,P_BASIC_M,Monthly,2024-06-21,19,0.0,0.0,19.0,Success,,0,0
PAY0008436,S001182,C01182,P_BASIC_M,Monthly,2024-07-21,19,0.0,0.0,19.0,Success,,0,0
PAY0008437,S001182,C01182,P_BASIC_M,Monthly,2024-08-20,19,0.1,1.9,17.1,Success,,0,0
PAY0008438,S001183,C01183,P_BASIC_A,Annual,2023-10-28,192,0.0,0.0,192.0,Success,,0,0
PAY0008439,S001183,C01183,P_BASIC_A,Annual,2024-10-27,192,0.0,0.0,192.0,Success,,0,0
PAY0008440,S001184,C01184,P_BUS_A,Annual,2024-01-03,984,0.0,0.0,984.0,Success,,0,0
PAY0008441,S001185,C01185,P_BASIC_A,Annual,2024-01-19,192,0.25,48.0,144.0,Success,,0,0
PAY0008442,S001186,C01186,P_BASIC_A,Annual,2024-03-17,192,0.0,0.0,192.0,Success,,0,0
PAY0008443,S001187,C01187,P_PRO_A,Annual,2023-05-30,492,0.0,0.0,492.0,Success,,0,0
PAY0008444,S001187,C01187,P_PRO_A,Annual,2024-05-29,492,0.0,0.0,492.0,Success,,0,0
PAY0008445,S001188,C01188,P_BASIC_A,Annual,2023-09-08,192,0.0,0.0,192.0,Success,,0,0
PAY0008446,S001188,C01188,P_BASIC_A,Annual,2024-09-07,192,0.0,0.0,192.0,Success,,0,0
PAY0008447,S001189,C01189,P_PRO_M,Monthly,2024-06-27,49,0.15,7.35,41.65,Success,,0,0
PAY0008448,S001189,C01189,P_PRO_M,Monthly,2024-07-27,49,0.0,0.0,49.0,Success,,0,0
PAY0008449,S001189,C01189,P_PRO_M,Monthly,2024-08-26,49,0.0,0.0,49.0,Success,,0,0
PAY0008450,S001189,C01189,P_PRO_M,Monthly,2024-09-25,49,0.0,0.0,49.0,Success,,0,0
PAY0008451,S001189,C01189,P_PRO_M,Monthly,2024-10-25,49,0.0,0.0,49.0,Success,,0,0
PAY0008452,S001189,C01189,P_PRO_M,Monthly,2024-11-24,49,0.0,0.0,49.0,Success,,0,0
PAY0008453,S001189,C01189,P_PRO_M,Monthly,2024-12-24,49,0.0,0.0,49.0,Success,,0,0
PAY0008454,S001190,C01190,P_BUS_M,Monthly,2024-02-26,99,0.2,19.8,79.2,Success,,0,0
PAY0008455,S001190,C01190,P_BUS_M,Monthly,2024-03-27,99,0.0,0.0,99.0,Success,,0,0
PAY0008456,S001190,C01190,P_BUS_M,Monthly,2024-04-26,99,0.1,9.9,89.1,Failed,Processing Error,1,0
PAY0008457,S001190,C01190,P_BUS_M,Monthly,2024-05-26,99,0.0,0.0,99.0,Success,,0,0
PAY0008458,S001190,C01190,P_BUS_M,Monthly,2024-06-25,99,0.0,0.0,99.0,Success,,0,0
PAY0008459,S001190,C01190,P_BUS_M,Monthly,2024-07-25,99,0.0,0.0,99.0,Success,,0,0
PAY0008460,S001190,C01190,P_BUS_M,Monthly,2024-08-24,99,0.0,0.0,99.0,Success,,0,0
PAY0008461,S001190,C01190,P_BUS_M,Monthly,2024-09-23,99,0.15,14.85,84.15,Success,,0,0
PAY0008462,S001190,C01190,P_BUS_M,Monthly,2024-10-23,99,0.1,9.9,89.1,Success,,0,0
PAY0008463,S001190,C01190,P_BUS_M,Monthly,2024-11-22,99,0.0,0.0,99.0,Success,,0,0
PAY0008464,S001190,C01190,P_BUS_M,Monthly,2024-12-22,99,0.0,0.0,99.0,Success,,0,0
PAY0008465,S001191,C01191,P_PRO_M,Monthly,2024-08-02,49,0.0,0.0,49.0,Success,,0,0
PAY0008466,S001191,C01191,P_PRO_M,Monthly,2024-09-01,49,0.0,0.0,49.0,Success,,0,0
PAY0008467,S001191,C01191,P_PRO_M,Monthly,2024-10-01,49,0.1,4.9,44.1,Success,,0,0
PAY0008468,S001191,C01191,P_PRO_M,Monthly,2024-10-31,49,0.0,0.0,49.0,Success,,0,0
PAY0008469,S001191,C01191,P_PRO_M,Monthly,2024-11-30,49,0.0,0.0,49.0,Success,,0,0
PAY0008470,S001191,C01191,P_PRO_M,Monthly,2024-12-30,49,0.0,0.0,49.0,Success,,0,0
PAY0008471,S001192,C01192,P_BASIC_M,Monthly,2024-11-29,19,0.0,0.0,19.0,Success,,0,0
PAY0008472,S001192,C01192,P_BASIC_M,Monthly,2024-12-29,19,0.1,1.9,17.1,Success,,0,0
PAY0008473,S001193,C01193,P_BASIC_M,Monthly,2023-07-04,19,0.0,0.0,19.0,Success,,0,0
PAY0008474,S001193,C01193,P_BASIC_M,Monthly,2023-08-03,19,0.0,0.0,19.0,Failed,Processing Error,0,0
PAY0008475,S001193,C01193,P_BASIC_M,Monthly,2023-09-02,19,0.0,0.0,19.0,Success,,0,0
PAY0008476,S001193,C01193,P_BASIC_M,Monthly,2023-10-02,19,0.0,0.0,19.0,Success,,0,0
PAY0008477,S001194,C01194,P_BASIC_M,Monthly,2023-06-24,19,0.0,0.0,19.0,Success,,0,0
PAY0008478,S001194,C01194,P_BASIC_M,Monthly,2023-07-24,19,0.0,0.0,19.0,Success,,0,0
PAY0008479,S001194,C01194,P_BASIC_M,Monthly,2023-08-23,19,0.0,0.0,19.0,Success,,0,0
PAY0008480,S001194,C01194,P_BASIC_M,Monthly,2023-09-22,19,0.0,0.0,19.0,Success,,0,0
PAY0008481,S001194,C01194,P_BASIC_M,Monthly,2023-10-22,19,0.0,0.0,19.0,Success,,0,0
PAY0008482,S001194,C01194,P_BASIC_M,Monthly,2023-11-21,19,0.1,1.9,17.1,Success,,0,0
PAY0008483,S001194,C01194,P_BASIC_M,Monthly,2023-12-21,19,0.3,5.7,13.3,Success,,0,0
PAY0008484,S001194,C01194,P_BASIC_M,Monthly,2024-01-20,19,0.0,0.0,19.0,Success,,0,0
PAY0008485,S001194,C01194,P_BASIC_M,Monthly,2024-02-19,19,0.3,5.7,13.3,Success,,0,0
PAY0008486,S001194,C01194,P_BASIC_M,Monthly,2024-03-20,19,0.0,0.0,19.0,Success,,0,0
PAY0008487,S001194,C01194,P_BASIC_M,Monthly,2024-04-19,19,0.0,0.0,19.0,Success,,0,0
PAY0008488,S001194,C01194,P_BASIC_M,Monthly,2024-05-19,19,0.0,0.0,19.0,Success,,0,0
PAY0008489,S001194,C01194,P_BASIC_M,Monthly,2024-06-18,19,0.25,4.75,14.25,Success,,0,0
PAY0008490,S001194,C01194,P_BASIC_M,Monthly,2024-07-18,19,0.1,1.9,17.1,Success,,0,0
PAY0008491,S001194,C01194,P_BASIC_M,Monthly,2024-08-17,19,0.0,0.0,19.0,Success,,0,0
PAY0008492,S001194,C01194,P_BASIC_M,Monthly,2024-09-16,19,0.0,0.0,19.0,Success,,0,0
PAY0008493,S001194,C01194,P_BASIC_M,Monthly,2024-10-16,19,0.0,0.0,19.0,Success,,0,0
PAY0008494,S001194,C01194,P_BASIC_M,Monthly,2024-11-15,19,0.0,0.0,19.0,Success,,0,0
PAY0008495,S001194,C01194,P_BASIC_M,Monthly,2024-12-15,19,0.0,0.0,19.0,Success,,0,0
PAY0008496,S001195,C01195,P_BUS_M,Monthly,2023-06-29,99,0.0,0.0,99.0,Success,,0,0
PAY0008497,S001195,C01195,P_BUS_M,Monthly,2023-07-29,99,0.0,0.0,99.0,Success,,0,0
PAY0008498,S001195,C01195,P_BUS_M,Monthly,2023-08-28,99,0.1,9.9,89.1,Success,,0,0
PAY0008499,S001195,C01195,P_BUS_M,Monthly,2023-09-27,99,0.0,0.0,99.0,Success,,0,0
PAY0008500,S001195,C01195,P_BUS_M,Monthly,2023-10-27,99,0.0,0.0,99.0,Success,,0,0
PAY0008501,S001195,C01195,P_BUS_M,Monthly,2023-11-26,99,0.0,0.0,99.0,Success,,0,0
PAY0008502,S001195,C01195,P_BUS_M,Monthly,2023-12-26,99,0.3,29.7,69.3,Success,,0,0
PAY0008503,S001195,C01195,P_BUS_M,Monthly,2024-01-25,99,0.0,0.0,99.0,Success,,0,0
PAY0008504,S001195,C01195,P_BUS_M,Monthly,2024-02-24,99,0.0,0.0,99.0,Success,,0,0
PAY0008505,S001195,C01195,P_BUS_M,Monthly,2024-03-25,99,0.0,0.0,99.0,Success,,0,0
PAY0008506,S001195,C01195,P_BUS_M,Monthly,2024-04-24,99,0.3,29.7,69.3,Success,,0,0
PAY0008507,S001195,C01195,P_BUS_M,Monthly,2024-05-24,99,0.0,0.0,99.0,Success,,0,0
PAY0008508,S001195,C01195,P_BUS_M,Monthly,2024-06-23,99,0.0,0.0,99.0,Success,,0,0
PAY0008509,S001195,C01195,P_BUS_M,Monthly,2024-07-23,99,0.0,0.0,99.0,Success,,0,0
PAY0008510,S001195,C01195,P_BUS_M,Monthly,2024-08-22,99,0.15,14.85,84.15,Success,,0,0
PAY0008511,S001195,C01195,P_BUS_M,Monthly,2024-09-21,99,0.0,0.0,99.0,Success,,0,0
PAY0008512,S001195,C01195,P_BUS_M,Monthly,2024-10-21,99,0.1,9.9,89.1,Success,,0,0
PAY0008513,S001195,C01195,P_BUS_M,Monthly,2024-11-20,99,0.0,0.0,99.0,Success,,0,0
PAY0008514,S001195,C01195,P_BUS_M,Monthly,2024-12-20,99,0.0,0.0,99.0,Success,,0,0
PAY0008515,S001196,C01196,P_BASIC_M,Monthly,2023-03-22,19,0.0,0.0,19.0,Success,,0,0
PAY0008516,S001196,C01196,P_BASIC_M,Monthly,2023-04-21,19,0.0,0.0,19.0,Success,,0,0
PAY0008517,S001196,C01196,P_BASIC_M,Monthly,2023-05-21,19,0.0,0.0,19.0,Success,,0,0
PAY0008518,S001196,C01196,P_BASIC_M,Monthly,2023-06-20,19,0.0,0.0,19.0,Success,,0,0
PAY0008519,S001196,C01196,P_BASIC_M,Monthly,2023-07-20,19,0.5,9.5,9.5,Success,,0,0
PAY0008520,S001196,C01196,P_BASIC_M,Monthly,2023-08-19,19,0.0,0.0,19.0,Failed,Card Expired,2,1
PAY0008521,S001196,C01196,P_BASIC_M,Monthly,2023-09-18,19,0.2,3.8,15.2,Success,,0,0
PAY0008522,S001196,C01196,P_BASIC_M,Monthly,2023-10-18,19,0.1,1.9,17.1,Success,,0,0
PAY0008523,S001196,C01196,P_BASIC_M,Monthly,2023-11-17,19,0.0,0.0,19.0,Success,,0,0
PAY0008524,S001196,C01196,P_BASIC_M,Monthly,2023-12-17,19,0.0,0.0,19.0,Success,,0,0
PAY0008525,S001196,C01196,P_BASIC_M,Monthly,2024-01-16,19,0.0,0.0,19.0,Success,,0,0
PAY0008526,S001196,C01196,P_BASIC_M,Monthly,2024-02-15,19,0.0,0.0,19.0,Success,,0,0
PAY0008527,S001196,C01196,P_BASIC_M,Monthly,2024-03-16,19,0.15,2.85,16.15,Success,,0,0
PAY0008528,S001196,C01196,P_BASIC_M,Monthly,2024-04-15,19,0.0,0.0,19.0,Success,,0,0
PAY0008529,S001196,C01196,P_BASIC_M,Monthly,2024-05-15,19,0.0,0.0,19.0,Success,,0,0
PAY0008530,S001196,C01196,P_BASIC_M,Monthly,2024-06-14,19,0.1,1.9,17.1,Failed,Card Expired,0,1
PAY0008531,S001196,C01196,P_BASIC_M,Monthly,2024-07-14,19,0.0,0.0,19.0,Failed,Insufficient Funds,0,0
PAY0008532,S001196,C01196,P_BASIC_M,Monthly,2024-08-13,19,0.0,0.0,19.0,Success,,0,0
PAY0008533,S001196,C01196,P_BASIC_M,Monthly,2024-09-12,19,0.15,2.85,16.15,Success,,0,0
PAY0008534,S001196,C01196,P_BASIC_M,Monthly,2024-10-12,19,0.3,5.7,13.3,Success,,0,0
PAY0008535,S001196,C01196,P_BASIC_M,Monthly,2024-11-11,19,0.0,0.0,19.0,Success,,0,0
PAY0008536,S001196,C01196,P_BASIC_M,Monthly,2024-12-11,19,0.0,0.0,19.0,Success,,0,0
PAY0008537,S001197,C01197,P_BUS_M,Monthly,2024-09-16,99,0.0,0.0,99.0,Failed,Card Expired,1,0
PAY0008538,S001197,C01197,P_BUS_M,Monthly,2024-10-16,99,0.0,0.0,99.0,Success,,0,0
PAY0008539,S001197,C01197,P_BUS_M,Monthly,2024-11-15,99,0.0,0.0,99.0,Success,,0,0
PAY0008540,S001197,C01197,P_BUS_M,Monthly,2024-12-15,99,0.0,0.0,99.0,Success,,0,0
PAY0008541,S001198,C01198,P_BUS_M,Monthly,2024-01-27,99,0.0,0.0,99.0,Success,,0,0
PAY0008542,S001198,C01198,P_BUS_M,Monthly,2024-02-26,99,0.0,0.0,99.0,Success,,0,0
PAY0008543,S001198,C01198,P_BUS_M,Monthly,2024-03-27,99,0.25,24.75,74.25,Failed,Card Expired,0,1
PAY0008544,S001198,C01198,P_BUS_M,Monthly,2024-04-26,99,0.15,14.85,84.15,Success,,0,0
PAY0008545,S001198,C01198,P_BUS_M,Monthly,2024-05-26,99,0.0,0.0,99.0,Success,,0,0
PAY0008546,S001198,C01198,P_BUS_M,Monthly,2024-06-25,99,0.0,0.0,99.0,Success,,0,0
PAY0008547,S001198,C01198,P_BUS_M,Monthly,2024-07-25,99,0.15,14.85,84.15,Success,,0,0
PAY0008548,S001198,C01198,P_BUS_M,Monthly,2024-08-24,99,0.0,0.0,99.0,Failed,Insufficient Funds,2,0
PAY0008549,S001198,C01198,P_BUS_M,Monthly,2024-09-23,99,0.0,0.0,99.0,Success,,0,0
PAY0008550,S001198,C01198,P_BUS_M,Monthly,2024-10-23,99,0.0,0.0,99.0,Success,,0,0
PAY0008551,S001198,C01198,P_BUS_M,Monthly,2024-11-22,99,0.25,24.75,74.25,Success,,0,0
PAY0008552,S001198,C01198,P_BUS_M,Monthly,2024-12-22,99,0.0,0.0,99.0,Success,,0,0
PAY0008553,S001199,C01199,P_BASIC_A,Annual,2024-09-26,192,0.0,0.0,192.0,Success,,0,0
PAY0008554,S001200,C01200,P_BUS_M,Monthly,2024-11-30,99,0.0,0.0,99.0,Success,,0,0
PAY0008555,S001200,C01200,P_BUS_M,Monthly,2024-12-30,99,0.0,0.0,99.0,Success,,0,0
PAY0008556,S001201,C01201,P_BASIC_A,Annual,2023-09-04,192,0.0,0.0,192.0,Success,,0,0
PAY0008557,S001201,C01201,P_BASIC_A,Annual,2024-09-03,192,0.2,38.4,153.6,Success,,0,0
PAY0008558,S001202,C01202,P_BASIC_A,Annual,2024-05-24,192,0.0,0.0,192.0,Success,,0,0
PAY0008559,S001203,C01203,P_BASIC_M,Monthly,2024-08-20,19,0.0,0.0,19.0,Success,,0,0
PAY0008560,S001203,C01203,P_BASIC_M,Monthly,2024-09-19,19,0.0,0.0,19.0,Failed,Processing Error,3,1
PAY0008561,S001203,C01203,P_BASIC_M,Monthly,2024-10-19,19,0.0,0.0,19.0,Success,,0,0
PAY0008562,S001203,C01203,P_BASIC_M,Monthly,2024-11-18,19,0.25,4.75,14.25,Success,,0,0
PAY0008563,S001203,C01203,P_BASIC_M,Monthly,2024-12-18,19,0.2,3.8,15.2,Success,,0,0
PAY0008564,S001204,C01204,P_BUS_A,Annual,2023-05-27,984,0.0,0.0,984.0,Success,,0,0
PAY0008565,S001204,C01204,P_BUS_A,Annual,2024-05-26,984,0.2,196.8,787.2,Success,,0,0
PAY0008566,S001205,C01205,P_PRO_A,Annual,2023-08-26,492,0.0,0.0,492.0,Success,,0,0
PAY0008567,S001205,C01205,P_PRO_A,Annual,2024-08-25,492,0.0,0.0,492.0,Success,,0,0
PAY0008568,S001206,C01206,P_PRO_A,Annual,2024-04-17,492,0.0,0.0,492.0,Success,,0,0
PAY0008569,S001207,C01207,P_PRO_M,Monthly,2024-10-15,49,0.0,0.0,49.0,Success,,0,0
PAY0008570,S001207,C01207,P_PRO_M,Monthly,2024-11-14,49,0.15,7.35,41.65,Success,,0,0
